seed,beta_target,redundancy,accepted,beta_hat,D,pearson_r_relevance_tokens,spearman_rho_relevance_tokens,n_usable,n_below_threshold,n_relevance_clipped_low,n_relevance_clipped_high,relevance_mean,relevance_median,relevance_std,relevance_min,relevance_max,tokens_mean,tokens_std,tokens_min,tokens_max,tokens_cv,tokens_total,similarity_mean,similarity_std,similarity_min,similarity_max
23,0.5,low,True,0.856759013836359,0.43333333333333335,0.36450059229691556,0.35321280028921753,15,10,1,0,0.0986042236344328,0.058353787728472155,0.12117405953054636,0.001,0.5054369111979186,86.76,55.31371138033197,32,220,0.6375485405755184,2169,0.034096887438812375,0.139305177075943,-0.3515266731308592,0.4198120433904588
23,0.5,high,True,0.856759013836359,0.43333333333333335,0.36450059229691556,0.35321280028921753,15,10,1,0,0.0986042236344328,0.058353787728472155,0.12117405953054636,0.001,0.5054369111979186,86.76,55.31371138033197,32,220,0.6375485405755184,2169,0.12355934074878908,0.26596092635798213,-0.2018728118101463,0.7767450075893354
23,1.0,low,True,1.3128275524199533,0.3533333333333334,0.6162522977399538,0.575221281516754,13,12,1,0,0.10512864747224629,0.05158955368285194,0.14093126124236488,0.001,0.481467961433613,86.76,55.31371138033197,32,220,0.6375485405755184,2169,0.03551513644468296,0.1386113253283536,-0.34756063697018813,0.4191221003486704
23,1.0,high,True,1.3128275524199533,0.3533333333333334,0.6162522977399538,0.575221281516754,13,12,1,0,0.10512864747224629,0.05158955368285194,0.14093126124236488,0.001,0.481467961433613,86.76,55.31371138033197,32,220,0.6375485405755184,2169,0.12408964107930039,0.2642549277273811,-0.20222599409482175,0.7916975809724692
23,1.5,low,True,1.767715405963432,0.26666666666666683,0.7727481524065816,0.7414390698881504,12,13,1,0,0.11669177113327954,0.04066168550133416,0.17675760877159236,0.001,0.6290492946911996,86.76,55.31371138033197,32,220,0.6375485405755184,2169,0.03791512433179528,0.1382636438377436,-0.34785483896104197,0.4935264427457171
23,1.5,high,True,1.767715405963432,0.26666666666666683,0.7727481524065816,0.7414390698881504,12,13,1,0,0.11669177113327954,0.04066168550133416,0.17675760877159236,0.001,0.6290492946911996,86.76,55.31371138033197,32,220,0.6375485405755184,2169,0.12454776584376798,0.261380183561161,-0.20246670933666103,0.7974314062911533
23,2.0,low,True,2.2207516492343746,0.14666666666666683,0.8599691030438673,0.8680262281617371,12,13,1,0,0.13036961499623176,0.04613140633756989,0.2184804693319454,0.001,0.8257341783872383,86.76,55.31371138033197,32,220,0.6375485405755184,2169,0.040304296983302706,0.13975961767460904,-0.348034786775378,0.6694703424658688
23,2.0,high,True,2.2207516492343746,0.14666666666666683,0.8599691030438673,0.8680262281617371,12,13,1,0,0.13036961499623176,0.04613140633756989,0.2184804693319454,0.001,0.8257341783872383,86.76,55.31371138033197,32,220,0.6375485405755184,2169,0.12396663110056055,0.2584519674601728,-0.20262502081355988,0.7989775454028596
24,-0.5,low,True,-0.017950227467618464,0.2600000000000001,0.05603233536291448,-0.011927665369243728,7,18,0,0,0.0652100820806734,0.033797812983161764,0.09928093591620175,0.005337905382039208,0.43205604848515117,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.0252983581564073,0.12678556998070464,-0.32853471216290564,0.3693750291015194
24,-0.5,high,True,-0.017950227467618464,0.2600000000000001,0.05603233536291448,-0.011927665369243728,7,18,0,0,0.0652100820806734,0.033797812983161764,0.09928093591620175,0.005337905382039208,0.43205604848515117,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.11415846874402841,0.26734450119649394,-0.3101004260893492,0.7858452969632317
24,0.0,low,True,0.4927889040894823,0.3533333333333334,0.13491430665919762,0.24355523157197678,7,18,0,0,0.07249377001231982,0.0338132976743282,0.12466763918503927,0.004275424020059063,0.5569522733626394,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.02609023447279759,0.12615128394051703,-0.32840940558163867,0.36972400069197275
24,0.0,high,True,0.4927889040894823,0.3533333333333334,0.13491430665919762,0.24355523157197678,7,18,0,0,0.07249377001231982,0.0338132976743282,0.12466763918503927,0.004275424020059063,0.5569522733626394,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.11431860716087203,0.2655017044069556,-0.3103316868442912,0.7858498764055254
24,0.5,low,True,0.9836153202072601,0.32666666666666677,0.19560188180507665,0.4236245023076563,8,17,0,0,0.07942363503376933,0.03151552795985532,0.1444509479034019,0.003139119525108864,0.6513203149050336,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.026941826450050717,0.12571918898410925,-0.3281649592241088,0.3702188906100589
24,0.5,high,True,0.9836153202072601,0.32666666666666677,0.19560188180507665,0.4236245023076563,8,17,0,0,0.07942363503376933,0.03151552795985532,0.1444509479034019,0.003139119525108864,0.6513203149050336,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.11452739850896312,0.2638395573986975,-0.31048533511703824,0.7857226223725479
24,1.0,low,True,1.4532140385997567,0.2600000000000001,0.262465447830013,0.5763755717137776,8,17,0,0,0.08482769319940284,0.03525564943980537,0.15213299873610275,0.0025623708410357545,0.6865569344174629,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.027730398116233197,0.12557736675653516,-0.32776264520358356,0.3709174311492279
24,1.0,high,True,1.4532140385997567,0.2600000000000001,0.262465447830013,0.5763755717137776,8,17,0,0,0.08482769319940284,0.03525564943980537,0.15213299873610275,0.0025623708410357545,0.6865569344174629,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.1149788840981706,0.26307821405747733,-0.31058718631514387,0.7852954205652775
24,1.5,low,True,1.8965794447839053,0.2266666666666668,0.3702824589152409,0.7456714672772371,10,15,0,0,0.08813495716955275,0.033861273745933645,0.14276828734488872,0.0023841300654719715,0.6365465782263926,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.028362733253711643,0.1257318825567958,-0.3271246517594587,0.37192160282876374
24,1.5,high,True,1.8965794447839053,0.2266666666666668,0.3702824589152409,0.7456714672772371,10,15,0,0,0.08813495716955275,0.033861273745933645,0.14276828734488872,0.0023841300654719715,0.6365465782263926,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.11583931752710425,0.2637424879098023,-0.31064754311955645,0.7842663290031154
24,2.0,low,True,2.2988044378034473,0.20000000000000018,0.6047148527494792,0.8557137993934855,9,16,0,0,0.09050469583983971,0.03683099397629967,0.1174994253427705,0.002723823546809775,0.4826006027759257,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.028903169356121503,0.12641548920096526,-0.32608324294041935,0.37351760912528137
24,2.0,high,True,2.2988044378034473,0.20000000000000018,0.6047148527494792,0.8557137993934855,9,16,0,0,0.09050469583983971,0.03683099397629967,0.1174994253427705,0.002723823546809775,0.4826006027759257,90.16,43.14093183972734,38,211,0.47849303282749933,2254,0.11697895941187085,0.2656929342765559,-0.3106571047094459,0.782221925389512
25,-0.5,low,True,-1.1478184398047688,0.14666666666666683,-0.21349535047814802,-0.2612543479263384,9,16,0,0,0.0836785660556103,0.033412883986913756,0.14279889936545126,0.001799682547699633,0.672510370285146,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.01856210076891393,0.13219256324450807,-0.3134591325885867,0.3950625046339904
25,-0.5,high,True,-1.1478184398047688,0.14666666666666683,-0.21349535047814802,-0.2612543479263384,9,16,0,0,0.0836785660556103,0.033412883986913756,0.14279889936545126,0.001799682547699633,0.672510370285146,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.1084323920969504,0.2690873954502604,-0.24019614505301293,0.7815872625586124
25,0.0,low,True,-0.6618970527456898,0.14666666666666683,-0.19023506118879616,-0.17045018576048296,10,15,0,0,0.07748980698115847,0.03133876855335647,0.13075293152052417,0.0029006977150872904,0.6188526787651351,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.01797324598588076,0.13243054764340556,-0.3134338676056522,0.3977004360769812
25,0.0,high,True,-0.6618970527456898,0.14666666666666683,-0.19023506118879616,-0.17045018576048296,10,15,0,0,0.07748980698115847,0.03133876855335647,0.13075293152052417,0.0029006977150872904,0.6188526787651351,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.10834501705443808,0.2700896598524138,-0.23969683745926032,0.7865729429000654
25,0.5,low,True,-0.14922959337841799,0.14666666666666683,-0.16430584135583212,-0.05040400527002995,9,16,0,0,0.06944726994773416,0.029953545408386337,0.10939235947530579,0.0019521129971246005,0.5144283106078619,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.017406353567347727,0.1328323142310919,-0.31338135958897273,0.4002770336332892
25,0.5,high,True,-0.14922959337841799,0.14666666666666683,-0.16430584135583212,-0.05040400527002995,9,16,0,0,0.06944726994773416,0.029953545408386337,0.10939235947530579,0.0019521129971246005,0.5144283106078619,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.10849777990632858,0.2715474305192044,-0.23892125382287743,0.7912246041316903
25,1.0,low,True,0.3919501771312901,0.22000000000000008,-0.11322159110973032,0.1585225203912392,10,15,0,0,0.06103134182399409,0.030674693002439784,0.08369643926687101,0.0014851499969742615,0.3837038436798415,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.01687394538934096,0.13322647842936405,-0.3132781369053993,0.4027731357819643
25,1.0,high,True,0.3919501771312901,0.22000000000000008,-0.11322159110973032,0.1585225203912392,10,15,0,0,0.06103134182399409,0.030674693002439784,0.08369643926687101,0.0014851499969742615,0.3837038436798415,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.10861898601817463,0.27295201964951044,-0.23769489528342394,0.7952640007341365
25,1.5,low,True,0.9683656274429743,0.2333333333333335,0.051579594158965986,0.34359371531402094,11,14,0,0,0.05425595978358509,0.03677049171884435,0.05907003812418874,0.0013147956782549677,0.2503240832010089,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.016474189626197996,0.13345417094450063,-0.3130551231670951,0.4054096596823238
25,1.5,high,True,0.9683656274429743,0.2333333333333335,0.051579594158965986,0.34359371531402094,11,14,0,0,0.05425595978358509,0.03677049171884435,0.05907003812418874,0.0013147956782549677,0.2503240832010089,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.10866755376741057,0.27392042382097864,-0.23569789525969095,0.7985188246292257
25,2.0,low,True,1.6000394612052884,0.2400000000000001,0.6601488892478546,0.6206233625996816,8,17,0,0,0.05374970684912776,0.04461676268032858,0.04976969590446221,0.0014762929204032678,0.18411277300166376,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.016529559323076606,0.13328036342205687,-0.31243645351846017,0.404798891399478
25,2.0,high,True,1.6000394612052884,0.2400000000000001,0.6601488892478546,0.6206233625996816,8,17,0,0,0.05374970684912776,0.04461676268032858,0.04976969590446221,0.0014762929204032678,0.18411277300166376,83.96,57.30363571944338,31,328,0.6825111448242422,2099,0.10885456709457264,0.2739703672726567,-0.23224709356606893,0.7923771458526547
26,-0.5,low,True,-0.7963981283984654,0.2400000000000001,-0.28195895538588867,-0.18160832433171092,16,9,0,0,0.09173620795756511,0.08371866935917388,0.07722435288618473,0.003473186960567389,0.28331622076468177,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.01783299624147294,0.1384238047458693,-0.4128356449186509,0.40130733748991293
26,-0.5,high,True,-0.7963981283984654,0.2400000000000001,-0.28195895538588867,-0.18160832433171092,16,9,0,0,0.09173620795756511,0.08371866935917388,0.07722435288618473,0.003473186960567389,0.28331622076468177,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.10677274292712814,0.2810479217285368,-0.26203886661492365,0.7974880614793108
26,0.0,low,True,-0.3016056853334271,0.2400000000000001,-0.07448048896585677,-0.011927665369243728,16,9,0,0,0.09283161054830139,0.09487173525409177,0.07580434321016692,0.006284189648417597,0.30783907194642196,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.01792098736338693,0.13822510913282535,-0.41300381606900494,0.4028158420930829
26,0.0,high,True,-0.3016056853334271,0.2400000000000001,-0.07448048896585677,-0.011927665369243728,16,9,0,0,0.09283161054830139,0.09487173525409177,0.07580434321016692,0.006284189648417597,0.30783907194642196,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.10692730683514555,0.2807086984093565,-0.2749218936492203,0.7976730515307645
26,0.5,low,True,0.20537410232700795,0.3333333333333335,0.11772970197272913,0.2943440002410146,15,10,0,0,0.09563020312944084,0.09094140683619399,0.08318158170835577,0.009574610581590785,0.33162733163139124,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.018328011731996424,0.13783919807863157,-0.4132353546449527,0.4039532543550963
26,0.5,high,True,0.20537410232700795,0.3333333333333335,0.11772970197272913,0.2943440002410146,15,10,0,0,0.09563020312944084,0.09094140683619399,0.08318158170835577,0.009574610581590785,0.33162733163139124,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.10723866688287013,0.27987058243208257,-0.28288847039204923,0.7972260567858097
26,1.0,low,True,0.7253460541115823,0.3400000000000002,0.27492234062417,0.4621008422084425,15,10,0,0,0.09928341887812808,0.06641014966913238,0.09225606883468868,0.008665946063461116,0.33034989498983636,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.018938791342365688,0.13747688660363405,-0.4135456677870334,0.4044042390650823
26,1.0,high,True,0.7253460541115823,0.3400000000000002,0.27492234062417,0.4621008422084425,15,10,0,0,0.09928341887812808,0.06641014966913238,0.09225606883468868,0.008665946063461116,0.33034989498983636,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.10768937443516156,0.27892049338331726,-0.2879354050227058,0.7959854328765746
26,1.5,low,True,1.2613737978214683,0.21333333333333349,0.4360785241286905,0.6271643403828153,13,12,0,0,0.10288917365348771,0.059446611198629276,0.0987959920599016,0.008490569228103201,0.34478404722290945,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.019615787097116824,0.13734238363467377,-0.41394674917860186,0.40390966780088056
26,1.5,high,True,1.2613737978214683,0.21333333333333349,0.4360785241286905,0.6271643403828153,13,12,0,0,0.10288917365348771,0.059446611198629276,0.0987959920599016,0.008490569228103201,0.34478404722290945,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.10821620369912954,0.27817783887067393,-0.2911851351044089,0.7941061486249742
26,2.0,low,True,1.8225810502508912,0.2466666666666668,0.6893159538306225,0.8368603928421003,13,12,0,0,0.10629030956335896,0.05167113199268381,0.10227531051320565,0.009419897520167685,0.32084372333533173,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.020301620067633742,0.13778705576715689,-0.41445584368437705,0.4023572755322353
26,2.0,high,True,1.8225810502508912,0.2466666666666668,0.6893159538306225,0.8368603928421003,13,12,0,0,0.10629030956335896,0.05167113199268381,0.10227531051320565,0.009419897520167685,0.32084372333533173,92.0,51.36308661545436,29,274,0.5582944197331995,2300,0.1087643712143499,0.277864210511078,-0.2934487921099863,0.7923823458528442
27,-0.5,low,True,-0.8630664594350866,0.2066666666666669,-0.5041849419111166,-0.5874206686850589,16,9,0,0,0.09434100252291194,0.0798445794322135,0.08294641599605636,0.008698464870254741,0.3253367841657006,95.12,52.474851119369546,29,222,0.5516700075627581,2378,0.04895148438559106,0.130781327670429,-0.2863236217444052,0.4214454513865681
27,-0.5,high,True,-0.8630664594350866,0.2066666666666669,-0.5041849419111166,-0.5874206686850589,16,9,0,0,0.09434100252291194,0.0798445794322135,0.08294641599605636,0.008698464870254741,0.3253367841657006,95.12,52.474851119369546,29,222,0.5516700075627581,2378,0.13763925834652432,0.26524487489838366,-0.21008267118014454,0.7935035958104988
27,0.0,low,True,-0.3704792830446853,0.32666666666666677,-0.24174350776992828,-0.30929025384596426,17,8,0,0,0.08919069983820099,0.07804113039173143,0.06434467236938002,0.012300808121999624,0.2197369295344208,95.12,52.474851119369546,29,222,0.5516700075627581,2378,0.048344912026751036,0.13072935959168291,-0.2846872848340567,0.4350310100795572
27,0.0,high,True,-0.3704792830446853,0.32666666666666677,-0.24174350776992828,-0.30929025384596426,17,8,0,0,0.08919069983820099,0.07804113039173143,0.06434467236938002,0.012300808121999624,0.2197369295344208,95.12,52.474851119369546,29,222,0.5516700075627581,2378,0.13732871880850037,0.2660018281978663,-0.20862590957738972,0.7992999968660506
27,0.5,low,True,0.1370782964497887,0.3933333333333334,0.16672515122697512,-0.03039046026595917,18,7,0,0,0.08914734412455172,0.06587632237018673,0.06527151198619241,0.008413800921175496,0.23799420404754199,95.12,52.474851119369546,29,222,0.5516700075627581,2378,0.04833624303653115,0.13050952651901856,-0.282411394760909,0.43293474841754975
